setup,1.54124e+08
53,4302
53,4244
54,4376
54,4675
55,5400
55,4888
56,4314
56,4813
57,5142
58,5051
58,5744
59,6400
59,4799
60,6709
60,6033
61,3937
62,5609
62,5252
63,4172
64,5557
64,4705
65,5902
66,6082
66,5833
67,6026
68,5293
68,6004
69,5315
70,5288
70,6110
71,5585
72,7002
72,6618
73,5109
74,6879
75,5138
75,5126
76,6161
77,5251
78,5328
78,6768
79,6036
80,5427
81,7455
82,5515
82,6683
83,5256
84,5552
85,6048
86,6744
87,6937
88,6503
88,7381
89,5374
90,6022
91,6044
92,6932
93,6155
94,6134
95,5554
96,7148
97,5502
98,6271
99,5162
100,6646
101,5808
102,7226
103,8223
104,8742
105,9348
106,8501
107,7546
108,7623
109,11060
110,10390
111,6945
112,10796
113,9792
115,8647
116,7655
117,6316
118,6046
119,5619
120,8612
122,8492
123,8300
124,7015
125,10193
127,6292
128,7803
129,8675
130,6522
132,10626
133,9072
134,8296
136,10857
137,10585
139,10675
140,8816
141,8759
143,8744
144,11341
146,10185
147,10415
149,10236
150,9578
152,13141
153,12201
155,11509
156,9070
158,10404
159,12592
161,16356
163,13256
164,8309
166,12129
167,11088
169,8953
171,10541
173,12772
174,11212
176,14930
178,9461
180,13143
181,12465
183,9401
185,9164
187,13802
189,9719
191,18444
193,12595
194,10178
196,9562
198,10494
200,10524
202,13714
204,13667
206,13267
209,11310
211,21116
213,16563
215,20610
217,13370
219,14575
221,9207
224,20556
226,10972
228,12980
230,12901
233,13941
235,15236
237,16916
240,12987
242,15220
245,14144
247,21060
250,15216
252,23675
255,14454
257,16830
260,24469
262,22227
265,16172
268,20823
270,22403
273,16938
276,17967
279,22349
281,17296
284,17242
287,14502
290,17102
293,22348
296,20569
299,22605
302,20042
305,16784
308,19422
311,19819
314,22364
317,19213
320,21110
324,21668
327,20906
330,25555
333,29990
337,18855
340,17145
344,18985
347,20232
350,16596
354,18717
358,21167
361,20352
365,16999
368,22457
372,20455
376,27325
380,22643
383,21717
387,16526
391,18396
395,34378
399,27848
403,26394
407,26161
411,24902
415,19460
419,26309
424,36396
428,36657
432,20898
437,23611
441,31155
445,35473
450,23863
454,21625
459,33983
463,27018
468,27068
473,29273
478,33690
482,39459
487,31801
492,30854
497,27653
502,29393
507,30077
513,37978
517,30669
522,25479
528,32497
533,30965
538,29036
543,33485
549,33937
555,30582
560,28780
566,33191
571,30920
577,35248
583,34730
589,36883
595,32949
601,41463
607,32569
613,40782
619,31848
625,32692
632,33579
638,46873
644,39354
651,36344
657,38969
664,35478
671,34044
677,45221
684,35076
691,38553
698,40527
705,32998
712,36166
719,34210
727,34792
734,47856
741,40651
748,49658
756,46499
763,32210
771,41911
779,39803
787,47582
795,46007
802,52835
810,34284
818,31079
826,48391
835,52792
844,48451
852,48179
861,52206
869,63178
878,75705
887,84039
896,58097
905,61373
914,42851
923,75706
932,79647
942,47360
951,44681
960,67302
970,50734
979,51176
990,88872
1000,63781
1010,65513
1020,55043
1030,56312
1039,53484
1051,51831
1061,48848
1072,60889
1083,68437
1094,80501
1105,66025
1116,52597
1127,58125
1138,74692
1150,69037
1161,74347
1172,72598
1185,68290
1196,54709
1208,59769
1220,86115
1233,79770
1245,59878
1259,72735
1270,51322
1282,60875
1296,91406
1309,60093
1322,85104
1335,59956
1349,57890
1362,85964
1376,80094
1390,53923
1403,80802
1417,86595
1432,135437
1446,66277
1461,52312
1475,99171
1490,62064
1505,112379
1520,115425
1536,86084
1551,118340
1566,86982
1582,75410
1598,74218
1614,68657
1632,137171
1647,84089
1664,61188
1681,127587
1696,131889
1715,95274
1732,102859
1748,75821
1766,101458
1784,95527
1800,110044
1820,80991
1839,132835
1856,94052
1875,110467
1894,101973
1913,110292
1932,95531
1951,157810
1971,112203
1990,102337
2010,112993
2032,112677
2050,119205
2073,100303
2092,122926
2113,102368
2135,136248
2156,109304
2178,95635
2198,144749
2221,100753
2245,141121
2268,122271
2290,122280
2311,90147
2336,118275
2358,138253
2385,149522
2409,154272
2430,93830
2455,123411
2480,107541
2506,119499
2529,127432
2553,172736
2580,169696
2607,134214
2628,212192
2658,116026
2687,155258
2712,116023
2737,153702
2766,180165
2793,136557
2823,124378
2851,120024
2880,246820
2908,173106
2939,194117
2968,149942
2997,149072
3027,140386
3057,115492
3088,151583
3120,161539
3151,119424
3185,152375
3214,154493
3249,183130
3280,195843
3311,144661
3345,277141
3373,135618
3415,192516
3446,211070
3481,266122
3517,219753
3551,216928
3589,156618
3625,200972
3659,262337
3694,213630
3734,218052
3771,256816
3808,257509
3847,289945
3889,294254
3925,197987
3962,337254
4005,194396
4043,212113
4084,214513
4125,263172
4169,214322
4201,247565
4247,276014
4292,225740
4339,310026
4382,257742
4417,222026
4472,229306
4513,330366
4559,160041
4605,236772
4653,210742
4697,219192
4746,217970
4798,281212
4847,328139
4881,338470
4935,323918
4984,227045
5040,235673
5088,267921
5137,224725
5186,234981
5247,242123
5295,352457
5346,235270
5401,264691
5454,345870
5510,325567
5567,366896
5621,297970
5679,314734
5738,333579
5794,281437
5862,262432
5908,247426
5965,388856
6036,269185
6086,229067
6145,234820
6204,403666
6272,316569
6341,271964
6406,237955
6467,363396
6524,370633
6596,428779
6674,522528
6729,401443
6792,310255
6862,519455
6932,370067
7000,479270
7063,464317
7126,375740
7225,374340
7283,337387
7361,423642
7432,602118
7511,374414
7585,436842
7656,386874
7733,419556
7818,525052
7930,661489
7963,404403
8055,452975
8120,511983
8212,583480
8280,432914
8362,359120
8478,679132
8548,436599
8627,466356
8718,480478
8809,509639
8892,434452
8997,460911
9076,753376
9152,551139
9260,524327
9356,433334
9444,644342
9546,623983
9634,691621
9754,460759
