setup,2.56491e+08
1020,86641
1030,87620
1039,89557
1051,90529
1061,91980
1072,89345
1083,93929
1094,95281
1105,90909
1116,90725
1127,97309
1138,95777
1150,98522
1161,96864
1172,93988
1185,101022
1196,103085
1208,101174
1220,107156
1233,101211
1245,105821
1259,108160
1270,111086
1282,107657
1296,107843
1309,107922
1322,113683
1335,113028
1349,112651
1362,118144
1376,112425
1390,119226
1403,121427
1417,119698
1432,124359
1446,122508
1461,122280
1475,120690
1490,125554
1505,131273
1520,128891
1536,132946
1551,127630
1566,136943
1582,132558
1598,132338
1614,133432
1632,137693
1647,140188
1664,138648
1681,148849
1696,140154
1715,142078
1732,137975
1748,145419
1766,142068
1784,154003
1800,146087
1820,149500
1839,152071
1856,151635
1875,154403
1894,156637
1913,157551
1932,161723
1951,160140
1971,160363
1990,161735
2010,163051
2032,168329
2050,169737
2073,174740
2092,170289
2113,174112
2135,175235
2156,179026
2178,182409
2198,178277
2221,183190
2245,182369
2268,181708
2290,184333
2311,191276
2336,189323
2358,194064
2385,187429
2409,197836
2430,205318
2455,198937
2480,204614
2506,201881
2529,212136
2553,212607
2580,207213
2607,213710
2628,212161
2658,215946
2687,210773
2712,223048
2737,224509
2766,225445
2793,227453
2823,231078
2851,235858
2880,247837
2908,247106
2939,246124
2968,236507
2997,239885
3027,242238
3057,250625
3088,243670
3120,246678
3151,269750
3185,248090
3214,255092
3249,262264
3280,259442
3311,267680
3345,272129
3373,271942
3415,274240
3446,277900
3481,290381
3517,284852
3551,292786
3589,289656
3625,297293
3659,296408
3694,295518
3734,301140
3771,308765
3808,305191
3847,322882
3889,309472
3925,317733
3962,322898
4005,314959
4043,331131
4084,328529
4125,340805
4169,340119
4201,348126
4247,357073
4292,337421
4339,343634
4382,346416
4417,352454
4472,354038
4513,363586
4559,357402
4605,363874
4653,378372
4697,380282
4746,382879
4798,383266
4847,386441
4881,396046
4935,404253
4984,392523
5040,404266
5088,393300
5137,410624
5186,412915
5247,412450
5295,419827
5346,438464
5401,422515
5454,436586
5510,444166
5567,443665
5621,460620
5679,455274
5738,467016
5794,465332
5862,460438
5908,472378
5965,473954
6036,472074
6086,492463
6145,497034
6204,499921
6272,505643
6341,504806
6406,534624
6467,509123
6524,522422
6596,526781
6674,558025
6729,522910
6792,546934
6862,573106
6932,552627
7000,552393
7063,561640
7126,593855
7225,573836
7283,566576
7361,591244
7432,605415
7511,620635
7585,633846
7656,602253
7733,614624
7818,636585
7930,648831
7963,630570
8055,636883
8120,693340
8212,654728
8280,676139
8362,682168
8478,676306
8548,698744
8627,714627
8718,688818
8809,703871
8892,709198
8997,706491
9076,708406
9152,736560
9260,756915
9356,742657
9444,738279
9546,746956
9634,765440
9754,771172
9827,771605
9931,797700
10022,795099
10106,792769
10217,810233
10348,809000
